http://bj.lianjia.com/ershoufang/101100935800.html,富贵园一区 ,3室2厅,144,7号线,广渠门内,271,1650,114227,32
http://bj.lianjia.com/ershoufang/101100906181.html,志强园 ,1室1厅,50,2号线,积水潭,669,410,81837,60
http://bj.lianjia.com/ershoufang/101100972195.html,民安小区东直门北中街 ,2室1厅,77,2号线,东直门,296,735,94268,18
http://bj.lianjia.com/ershoufang/101100994162.html,文慧园 ,1室1厅,67,2号线,积水潭,617,600,88496,11
http://bj.lianjia.com/ershoufang/101101006190.html,前门东大街 ,3室0厅,70,5号线,崇文门,508,605,86429,11
http://bj.lianjia.com/ershoufang/101101055741.html,东直门内大街 ,2室2厅,110,2号线,东直门,142,1250,113534,2
http://bj.lianjia.com/ershoufang/101101043862.html,民安小区东直门内北小街 ,3室1厅,97,2号线,东直门,551,1150,118386,3
http://bj.lianjia.com/ershoufang/101101043692.html,西华经典 ,3室2厅,96,7号线,广安门内,122,850,88376,2
http://bj.lianjia.com/ershoufang/101101048959.html,文慧园北路4号院 ,2室2厅,95,2号线,积水潭,1130,855,90000,3
http://bj.lianjia.com/ershoufang/101101025503.html,吉祥里 ,3室1厅,99,2号线,朝阳门,327,920,92761,5
http://bj.lianjia.com/ershoufang/101101060559.html,民安小区东直门北中街 ,3室1厅,98,2号线,东直门,296,1120,113799,5
http://bj.lianjia.com/ershoufang/101100691613.html,东中街 ,2室1厅,62,2号线,朝阳门,634,690,110295,58
http://bj.lianjia.com/ershoufang/101100611521.html,阜成门北大街 ,2室1厅,51,2号线,阜成门,398,560,108738,61
http://bj.lianjia.com/ershoufang/101100233921.html,新景家园西区 ,3室1厅,91,5号线,磁器口,337,960,105425,22
http://bj.lianjia.com/ershoufang/101100693381.html,南礼士路三条南里 ,2室1厅,98,1号线,南礼士路,479,960,97542,44
http://bj.lianjia.com/ershoufang/101100962361.html,康乐里小区 ,2室1厅,95,2号线,长椿街,418,1150,120382,19
http://bj.lianjia.com/ershoufang/101101020574.html,红联北村 ,1室1厅,42,2号线,积水潭,1199,375,89074,9
http://bj.lianjia.com/ershoufang/101101023690.html,新街口西里一区 ,2室1厅,70,4号线,新街口,372,860,121917,12
http://bj.lianjia.com/ershoufang/101101030643.html,新街口西里一区 ,2室1厅,74,4号线,新街口,404,830,111008,17
http://bj.lianjia.com/ershoufang/101101010335.html,民安小区东直门内北小街 ,2室1厅,71,2号线,东直门,986,850,118749,11
http://bj.lianjia.com/ershoufang/101100716896.html,辛勤胡同 ,2室1厅,58,2号线,积水潭,634,670,114923,61
http://bj.lianjia.com/ershoufang/101100717591.html,城建小区 ,3室1厅,88,4号线,新街口,789,801,90102,37
http://bj.lianjia.com/ershoufang/101100233138.html,城建小区 ,2室1厅,66,4号线,新街口,677,598,89925,35
http://bj.lianjia.com/ershoufang/101100243757.html,今典花园 ,3室2厅,126,2号线,积水潭,1057,1200,94877,105
http://bj.lianjia.com/ershoufang/101100515334.html,红联南村 ,3室1厅,92,2号线,积水潭,915,680,73276,44
http://bj.lianjia.com/ershoufang/101100817117.html,西绒线 ,2室1厅,72,1号线,西单,395,860,119230,35
http://bj.lianjia.com/ershoufang/101100844800.html,文慧园 ,3室2厅,138,2号线,积水潭,617,1200,86800,39
http://bj.lianjia.com/ershoufang/101100769715.html,南门仓胡同 ,1室1厅,59,2号线,东四十条,634,766,129831,31
http://bj.lianjia.com/ershoufang/101101022904.html,砖角楼南里 ,1室1厅,50,13号线,柳芳,514,380,75457,47
http://bj.lianjia.com/ershoufang/101100968555.html,海晟名苑 ,2室1厅,119,2号线,东直门,671,1460,121698,36
http://bj.lianjia.com/ershoufang/101101017375.html,崇文门东大街 ,1室1厅,40,2号线,北京站,470,460,114428,8
http://bj.lianjia.com/ershoufang/101101015065.html,雍和家园一期 ,3室2厅,158,2号线,雍和宫,178,1620,102286,0
http://bj.lianjia.com/ershoufang/101100332939.html,青年湖东里 ,2室1厅,63,2号线,安定门,598,720,112871,41
http://bj.lianjia.com/ershoufang/101100626976.html,真武庙 ,2室1厅,53,1号线,南礼士路,253,588,109907,80
http://bj.lianjia.com/ershoufang/101100838306.html,东直门内大街 ,2室2厅,80,2号线,东直门,243,880,109290,36
http://bj.lianjia.com/ershoufang/101100581951.html,西派国际公寓 ,5室2厅,355,2号线,车公庄,513,3750,105373,77
http://bj.lianjia.com/ershoufang/101100522497.html,民旺园 ,2室1厅,47,13号线,柳芳,507,530,110786,29
http://bj.lianjia.com/ershoufang/101100797727.html,西便门西里 ,2室1厅,53,1号线,南礼士路,809,530,98203,22
http://bj.lianjia.com/ershoufang/101100868569.html,花市枣苑三期 ,2室2厅,102,7号线,广渠门内,384,1100,107822,22
http://bj.lianjia.com/ershoufang/101100895743.html,文慧园15号16公寓 ,2室1厅,95,2号线,车公庄,0,905,94370,32
http://bj.lianjia.com/ershoufang/101100868569.html,花市枣苑三期 ,2室2厅,102,7号线,广渠门内,384,1100,107822,22
http://bj.lianjia.com/ershoufang/101100982793.html,六铺炕三区 ,2室1厅,77,8号线,安德里北街,679,1100,141571,14
http://bj.lianjia.com/ershoufang/101100978545.html,红联村 ,2室1厅,61,2号线,西直门,1013,530,85900,11
http://bj.lianjia.com/ershoufang/101100990061.html,和平新城一期 ,2室1厅,122,2号线,雍和宫,774,1350,109971,10
http://bj.lianjia.com/ershoufang/101100986358.html,西直门北大街43号院 ,2室1厅,59,2号线,西直门,757,510,85571,15
http://bj.lianjia.com/ershoufang/101101000039.html,前门西大街 ,2室0厅,59,2号线,和平门,337,760,127112,13
http://bj.lianjia.com/ershoufang/101100993811.html,文慧园10号公寓 ,1室0厅,47,2号线,积水潭,758,420,88347,15
http://bj.lianjia.com/ershoufang/101100988892.html,当代MOMA ,3室2厅,182,2号线,东直门,818,1780,97626,9
http://bj.lianjia.com/ershoufang/101100990388.html,赵堂子胡同 ,1室1厅,46,1号线,建国门,730,450,96175,17
http://bj.lianjia.com/ershoufang/101101013798.html,阜成门南大街 ,3室1厅,70,2号线,阜成门,130,900,128206,3
http://bj.lianjia.com/ershoufang/101101016719.html,新世界家园 ,3室2厅,129,5号线,磁器口,304,1580,121886,4
http://bj.lianjia.com/ershoufang/101101041180.html,东南园 ,2室1厅,50,7号线,虎坊桥,622,550,109279,3
http://bj.lianjia.com/ershoufang/101101015645.html,德宝新园 ,3室2厅,72,4号线,动物园,551,830,114800,3
http://bj.lianjia.com/ershoufang/101101044130.html,三秀涵雅 ,2室1厅,97,2号线,安定门,877,990,101978,3
http://bj.lianjia.com/ershoufang/101101027039.html,永安里中街 ,3室1厅,68,1号线,永安里,350,650,94491,2
http://bj.lianjia.com/ershoufang/101101062451.html,朝阳门北大街 ,2室1厅,63,2号线,朝阳门,464,576,90453,2
http://bj.lianjia.com/ershoufang/101101049840.html,安外西河沿 ,1室1厅,38,2号线,安定门,156,400,103014,5
http://bj.lianjia.com/ershoufang/101101056752.html,交大东路31号院 ,2室1厅,64,2号线,西直门,1022,579,90328,2
http://bj.lianjia.com/ershoufang/101100967426.html,官书院 ,2室2厅,111,2号线,安定门,360,1150,102863,66
http://bj.lianjia.com/ershoufang/101100575516.html,交道口北三条 ,3室1厅,69,5号线,北新桥,270,786,113208,77
http://bj.lianjia.com/ershoufang/101092233565.html,石灯胡同6号院 ,3室1厅,69,2号线,长椿街,213,950,137482,78
http://bj.lianjia.com/ershoufang/101100756762.html,万国城MOMA ,2室1厅,125,2号线,东直门,690,1450,115089,24
http://bj.lianjia.com/ershoufang/101100517032.html,车公庄北里 ,3室1厅,78,6号线,车公庄西,119,900,114069,37
http://bj.lianjia.com/ershoufang/101100848508.html,新明胡同 ,3室1厅,96,2号线,积水潭,1113,1300,134995,27
http://bj.lianjia.com/ershoufang/101100779043.html,下斜街 ,3室1厅,76,2号线,长椿街,372,720,94414,24
http://bj.lianjia.com/ershoufang/101100285633.html,石灯胡同6号院 ,3室1厅,69,2号线,长椿街,213,950,137482,29
http://bj.lianjia.com/ershoufang/101101022978.html,前门西大街 ,2室1厅,52,2号线,和平门,217,728,138062,10
http://bj.lianjia.com/ershoufang/101100484724.html,西绒线 ,2室1厅,75,1号线,西单,416,850,113198,39
http://bj.lianjia.com/ershoufang/101100924877.html,西水井胡同 ,2室1厅,75,2号线,朝阳门,415,750,99444,13
http://bj.lianjia.com/ershoufang/101100733729.html,展览路 ,1室1厅,52,6号线,车公庄西,643,520,99237,33
http://bj.lianjia.com/ershoufang/101100484724.html,西绒线 ,2室1厅,75,1号线,西单,416,850,113198,39
http://bj.lianjia.com/ershoufang/101100924877.html,西水井胡同 ,2室1厅,75,2号线,朝阳门,415,750,99444,13
http://bj.lianjia.com/ershoufang/101100733729.html,展览路 ,1室1厅,52,6号线,车公庄西,643,520,99237,33
http://bj.lianjia.com/ershoufang/101092231734.html,志强北园 ,2室1厅,50,2号线,积水潭,743,401,78782,21
http://bj.lianjia.com/ershoufang/101100958605.html,新街口西里二区 ,2室1厅,70,2号线,积水潭,524,700,99687,73
http://bj.lianjia.com/ershoufang/101101011638.html,志强北园 ,2室1厅,50,2号线,积水潭,770,430,84480,47
http://bj.lianjia.com/ershoufang/101101020029.html,长安6号 ,1室0厅,63,1号线,永安里,750,400,63493,0
http://bj.lianjia.com/ershoufang/101100892252.html,美惠大厦 ,4室2厅,253,2号线,东四十条,414,1650,65210,14
http://bj.lianjia.com/ershoufang/101090490419.html,花市枣苑一期 ,3室2厅,189,7号线,广渠门内,431,1800,95032,15
http://bj.lianjia.com/ershoufang/101100514593.html,五月华庭 ,1室0厅,42,2号线,积水潭,467,378,88650,136
http://bj.lianjia.com/ershoufang/101100880462.html,国瑞城中区 ,2室1厅,69,5号线,崇文门,295,710,101487,20
http://bj.lianjia.com/ershoufang/101100926503.html,广益大厦 ,2室2厅,128,7号线,广安门内,152,950,74150,14
http://bj.lianjia.com/ershoufang/101100273361.html,安德里北街25号院 ,3室1厅,81,8号线,安德里北街,545,820,100123,43
http://bj.lianjia.com/ershoufang/101100775887.html,和平里二区 ,2室1厅,90,5号线,和平里北街,366,836,92725,36
http://bj.lianjia.com/ershoufang/101100752830.html,西直门内大街 ,3室1厅,69,2号线,西直门,310,830,120116,14
http://bj.lianjia.com/ershoufang/101100584954.html,人定湖西里 ,3室2厅,124,8号线,安德里北街,931,1700,136689,35
http://bj.lianjia.com/ershoufang/101100903526.html,宝钞苑 ,3室2厅,197,2号线,鼓楼大街,378,1960,99493,15
http://bj.lianjia.com/ershoufang/101100779378.html,万国城MOMA ,3室2厅,225,2号线,东直门,497,2470,109759,16
http://bj.lianjia.com/ershoufang/101100923516.html,宣武门西大街 ,3室1厅,84,2号线,长椿街,189,1200,142012,19
http://bj.lianjia.com/ershoufang/101100866922.html,富贵园一区 ,3室2厅,161,7号线,广渠门内,156,1900,117896,11
http://bj.lianjia.com/ershoufang/101100965119.html,东花市北里中区 ,3室2厅,134,7号线,广渠门内,501,1390,103223,3
http://bj.lianjia.com/ershoufang/101100993325.html,禄米仓胡同 ,2室1厅,73,5号线,灯市口,820,900,122784,3
http://bj.lianjia.com/ershoufang/101100976301.html,广益大厦 ,2室1厅,87,7号线,广安门内,152,830,94977,2
http://bj.lianjia.com/ershoufang/101100984806.html,阜成门南大街 ,2室1厅,56,2号线,阜成门,414,620,110321,4
http://bj.lianjia.com/ershoufang/101100963252.html,新世界家园 ,1室1厅,79,5号线,磁器口,212,1029,130000,1
http://bj.lianjia.com/ershoufang/101100953619.html,菊儿胡同 ,3室1厅,75,6号线,南锣鼓巷,654,790,104387,81
http://bj.lianjia.com/ershoufang/101100774423.html,富明公寓 ,2室2厅,100,7号线,广安门内,122,950,94462,10
http://bj.lianjia.com/ershoufang/101100506535.html,东花市北里中区 ,1室1厅,47,7号线,广渠门内,594,445,93253,56
